user_id,Q1,Q2,Total Traffic(MB),Downlink Throughput(Kbps),Uplink Throughput(Kbps),Downlink TCP Retransmission Rate(%),Video Streaming Download Throughput(Kbps),Video Streaming xKB Start Delay(ms),Web Page Download Throughput(Kbps),Web Average TCP RTT(ms)
2670,10,,324.54995,4373.8,259.92,1.01,9114.62,1190,3071.57,47
2671,10,,131.22292,2401.65,192.84,1.3,5245.11,1462,1624.06,103
2672,1,"1, 3, 4",424.43829,1703.21,60.28,0.67,3164.91,3037,1900.94,49
2673,10,,256.93692,1237.46,98.06,1.44,4142.64,1303,1284.11,351
2674,10,,757.93143,4828.01,234.23,0.08,6242.83,1983,1764.3,193
2675,8,"1, 3, 4",137.96625,150.93,174.82,2.54,8897.57,1002,8283.44,65
2676,3,"1, 3, 4, 5",150.89109,672.02,52.47,2.36,938.06,1672,731.78,68
2677,7,,542.17473,1558.58,74.95,1.16,10359.22,773,1547.51,70
2678,10,,771.21646,3793.38,170.97,1.18,6311.59,1417,2064.83,66
2679,7,"1, 5",127.53258,3903.36,83.59,1.45,2984.29,1842,1170.42,78
2680,4,"3, 4",653.21711,1318.39,97.86,0.56,2648.46,2191,1014.97,112
2681,5,,193.62229,2440.72,50.95,0.71,8710.62,1182,3396.86,173
2682,10,,189.91591,1011.44,148.08,1.37,2280,2145,1399.3,102
2683,2,"1, 4",244.97312,1603.2,118.53,2.27,4471.49,2085,1268.47,179
2684,10,,140.56205,8896.54,23.66,0.76,10004.59,2173,3001.55,143
2685,1,,432.9738,1895.99,76.05,1.05,9293.11,1128,1769.65,67
2686,10,,138.01521,777.28,450.36,1.69,1682.42,2008,1343.78,88
2687,1,3,561.64301,664.39,116.2,0.95,2967.19,3807,1655.48,124
2688,10,,219.62847,2237.12,461.94,1.97,12131.5,1629,1162.37,269
2689,10,,603.43033,107.1,33.37,0.73,7913.59,1179,3604.2,97
2690,10,,737.6685,6276.11,103.54,0.48,7146.56,1597,2719,76
2691,1,,192.9527,1982.73,37.59,3.1,2358,2180,1577.97,90
2692,10,,436.65344,1245.03,111.3,0.95,5252.64,1419,2276.3,58
2693,5,3,634.71639,5402.11,206.32,0.77,8906.82,1754,3105.98,135
2694,10,,105.01761,1624.38,100.69,0.97,7719.23,1518,1992.33,57
2695,10,,630.51407,2501.8,129.4,0.41,3171.42,1776,2216.38,138
2696,8,3,606.76756,980.85,161.5,1.7,5084.89,1692,2179.84,99
2697,3,,671.86977,1934.87,61.37,1.12,5645.77,1321,2492.62,77
2698,8,"1, 3",120.87994,858.17,173.46,1.07,656.62,8229,1634.19,173
2699,8,1,104.44087,659.19,334.35,2.03,919.85,1902,2194.69,164
2700,4,"1, 2, 4",543.2091,510.05,58.19,0.86,1583.76,2083,1133.87,192
2701,3,"4, 5",558.40745,14.23,21.77,1.26,87.34,1494,53.7,946
2702,10,,363.12979,665.21,57.39,1.63,3018.88,1578,794.55,402
2703,10,,295.20856,713.31,57.41,3.53,1589.83,2189,910.89,160
2704,1,"1, 2, 3",304.01657,774,50.14,1.85,1210.15,1677,845.21,200
2705,10,,127.20976,8240.69,95.17,0.82,3670.57,1713,1507.22,100
2706,1,3,315.21897,3011.15,93.23,1.45,6732.85,1339,2915.71,302
2707,1,,621.84315,267.73,187.96,1.08,3924.95,2695,896.01,122
2708,10,,652.80866,1007.27,60.43,1.29,2871.15,1193,831.78,314
2709,1,"1, 4",434.94945,1818.67,244.85,0.71,2310.54,1478,2173.05,49
2710,3,1,330.81281,758.58,114.13,1.06,1161.77,1660,1272.14,259
2711,1,"1, 3, 4, 5",126.91491,1700.91,93.01,0.48,11369.28,1146,4816.78,126
2712,3,,529.49155,1223.97,161.05,0.62,3401.75,1703,1098.52,122
2713,4,1,507.26032,7464.06,242.05,4.95,13836.67,1014,1638.85,39
2714,1,,585.90091,431.39,279.32,0.73,4449.02,2639,7375.84,111
2715,Чдтчдтччдтччч,,693.73159,359.96,77.24,2.08,1290.75,3450,585.59,303
2716,10,,151.74466,1698.48,237.18,1.32,18037.43,794,1782,44
2717,9,,146.57065,3293.99,161.96,1.09,12501.45,1219,1769.26,273
2718,6,"3, 4, 5",144.7274,1831.33,204.59,0.7,7649.82,1881,2862.65,44
2719,2,"1, 3",118.38782,374.71,161.34,2.77,1275.21,7519,2816.89,43
2720,9,,873.32449,1105.86,88.53,0.84,3373.79,1252,1666.04,96
2721,10,,162.62254,116.72,28.12,0.93,3114.64,1237,2680.77,133
2722,1,7,783.82299,3997.53,86.03,0.33,5645.64,1324,1563.1,166
2723,10,,166.4367,1613.42,219.15,2.66,3533.41,1387,1868.73,56
2724,10,,193.98969,2092.36,47.46,1.36,4102.2,1061,887.44,113
2725,7,"2, 3",446.97659,405.77,63.49,2.27,2346.12,2216,783.29,88
2726,3,"3, 4, 5",688.48247,2498.96,348.63,0.98,8199.14,1298,4019.99,55
2727,10,,614.11842,1170.5,285.84,0.92,4941.42,1131,1954.98,147
2728,7,"2, 3",157.72807,598.84,101.7,2.91,3557.94,5118,4173.23,240
2729,9,,159.8143,631.6,107.36,1.68,1093.16,3560,947.78,238
2730,10,,412.70363,642.44,199.49,2.74,4380.88,2613,2514.47,168
2731,10,,613.66084,754.73,254.79,2.81,4501.12,1829,1539.09,150
2732,7,"3, 4",694.61823,5429.77,165.46,1.09,13005.31,1439,2672.97,214
2733,1,"3, 4, 5",830.27687,1894.49,62.25,0.43,3230.14,2622,1894.17,177
2734,1,,518.89156,1840.23,26.41,3.16,2312.76,2318,788.77,620
2735,9,,160.57691,6014.66,71.17,2.11,5909.47,1065,1299.77,251
2736,10,,664.22361,9507.47,72.21,1.19,11702.85,1008,2428.04,84
2737,1,"1, 4, 5",128.50055,1154.05,103.69,7.13,1490.89,1254,747.7,283
2738,9,,691.6054,956.08,211.61,1.4,2322.76,1787,1512.96,270
2739,1,"1, 3, 4, 5",297.32016,1356.12,137.25,2.04,4214.09,1770,1573.76,197
2740,10,,659.37884,3339.93,65.38,1.85,3777.79,2372,711.36,236
2741,10,,130.50677,77.34,21.45,6.84,357.06,2261,916.44,227
2742,9,,244.25533,3153.45,258.6,0.85,10925.27,1557,4932.18,52
2743,3,"3, 4",833.21684,786.7,197.94,1.57,1888.41,2743,878.39,358
2744,3,,559.04354,147.07,85.48,3.78,615.84,2133,353.12,631
2745,5,,409.34408,1295.35,126.09,2.68,12050.11,1273,1604.98,119
2746,1,3,707.37828,601.34,39.97,1.8,2716.66,2002,2197.41,343
2747,3,1,198.08062,71.85,112.06,1.04,643.16,3124,450.99,420
2748,10,,605.97634,7450.65,456.94,0.2,11392.52,1074,8604.16,37
2749,1,"1, 3, 4",118.4088,1433.76,55.31,1.21,880.15,6744,254.26,282
2750,1,,358.72244,856.36,45.37,1.56,16381.11,1488,1054.44,181
2751,10,,299.99691,766.4,95.2,2.3,2366.99,2631,639.28,356
2752,10,,486.00771,9445.86,50.96,1.85,11999.7,1625,3132.14,437
2753,5,,271.61382,746.04,60.2,1.66,2046.02,1963,1048.27,129
2754,10,,346.07765,1384.68,249.52,1.49,5966.71,1430,1063.39,414
2755,10,,165.30355,2071,273.4,1.27,7859.98,1906,3263.7,43
2756,3,"1, 3, 4, 5",672.90031,1203.37,125.5,2.55,2621.07,2401,858.57,176
2757,1,,794.81317,1758.41,173.27,0.19,6198.8,1112,2499.32,72
2758,10,,104.05709,6434.83,110.91,0.81,9694.07,878,2171.86,61
2759,"3, 7",,794.26392,1912.91,165.15,0.67,2512.03,1781,18256.25,75
2760,6,3,288.16204,9409.06,80.26,0.71,8493.15,1688,3040.43,62
2761,1,4,192.38761,750.03,57.77,3.78,1835.24,2566,909.48,281
2762,10,,313.23852,1597.09,150.91,0.33,6112.05,1143,3103.33,93
2763,4,"1, 3, 4",470.1293,587.72,327.85,1.52,1093.65,4114,312.02,1126
2764,5,"1, 3, 4",271.66967,372.13,40.63,2.41,1576.28,2020,2161.87,267
2765,10,,375.95074,1447.29,84.52,1.84,4736.42,1396,4129.01,117
2766,9,,138.97985,5786.63,338.08,0.64,22661.13,1065,3121.46,313
2767,2,,466.26084,5035.72,409.06,0.16,11435.78,1229,3668.25,51
2768,1,7,131.99836,159.63,211.84,1.68,1377.21,1642,1320.87,87
2769,9,,420.64482,3011.55,276.34,3.96,11824.94,1626,11026.83,41
2770,7,"2, 4, 5",404.07541,1556.99,151.51,3.87,3310.87,1679,1182.88,95
2771,8,,318.10053,1123.37,29.11,2.4,6118.31,1592,1520.62,84
2772,10,,148.88556,9895.54,211.91,2.79,32237.39,722,3443.8,268
2773,10,,133.83029,5689.97,479.75,1.73,6795.89,1122,3806.87,129
2774,9,,343.8092,3126.84,158.87,0.6,4033.57,2104,1377.34,231
2775,9,,776.61866,2595.07,86.32,1.85,4945.46,1450,625.59,71
2776,1,,230.75643,907.05,60.3,2.86,1092.87,1697,420.98,379
2777,4,,717.1214,2704.89,109.7,0.5,4375.48,2621,3843.21,104
2778,10,,375.58615,5581.21,90.83,0.56,8104.43,1067,1239.42,125
2779,7,"1, 4, 5",320.75538,6287.68,459.51,0.21,17070.16,1232,2724.79,113
2780,7,,366.7402,4785.56,347.56,1.63,7167.65,1069,2519.5,67
2781,5,"1, 3, 4, 5",247.41914,267.82,59.38,1.94,1732.85,2616,3853.47,46
2782,3,"3, 7",233.06378,1990.43,85.35,1.65,611.33,1242,807.55,74
2783,10,,127.99889,1143.36,142.38,1.45,18496.84,1352,2164.43,64
2784,7,4,215.2088,222.45,55.09,2.06,2239.85,1777,2327.72,118
2785,10,,572.09634,4164.1,100.55,0.98,5492.11,1204,2086.75,185
2786,3,,102.36053,1660.88,280.77,2.99,7395.37,1216,2480.25,61
2787,10,,207.07545,78.51,74.03,0.64,492.9,394,1514.11,104
2788,5,"1, 3",326.22412,804.79,167.39,2.94,2833.68,2361,1670.31,273
2789,8,,542.6876,1784.44,89.91,2.88,7455.74,1650,1678.85,82
2790,10,,840.61183,2252.8,92.67,0.95,14405.34,1250,2152.02,72
2791,5,"1, 2, 3, 5",257.13942,1276.1,43.82,4.95,1732.71,1978,2063,231
2792,5,,377.57691,841.76,520.34,3.39,1263.37,1497,1584.96,184
2793,10,,540.12715,4597.2,333.85,0.26,6112.45,1453,3417.98,136
2794,2,"1, 3, 4",807.99629,711.16,122.04,1.87,1800.8,2891,748.24,218
2795,9,,316.9185,2401.45,327.37,1.2,4931.51,1324,2428,42
2796,8,,425.91958,1029.9,255.1,1.36,1717.3,2611,1945.55,55
2797,1,"1, 2",126.18478,459.56,140,1.19,3314.99,1471,2286.24,150
2798,3,"4, 5",203.32202,74.93,20.29,5.81,134.79,1942,111.35,75
2799,3,"1, 3",390.28137,4463.2,317.48,3.07,9060.02,1403,2226.6,121
2800,4,,172.49887,225.17,40.03,4.3,326.41,1366,334.95,140
2801,7,3,348.41497,318.8,47.55,1,332.04,1441,1201.63,325
2802,4,1,227.24308,3388.07,80.8,1.57,5657.73,1418,1847.39,101
2803,3,1,561.82143,2405.87,418.21,2.79,4979.63,1406,2326.66,86
2804,5,"4, 5",271.67445,217.82,23.87,2.36,869.2,2402,652.74,546
2805,3,"1, 4",162.07995,177.13,67.65,2.17,1095.97,3553,767.32,522
2806,6,"4, 5",286.39533,3156.12,147.41,0.49,5320.77,1680,1743.51,63
2807,1,7,123.77832,2041.49,39.79,0.74,7966.59,1126,3938.3,92
2808,10,,238.37946,2397,92.11,1.48,5741.38,2200,2289.05,39
2809,10,,253.60161,404.6,59.33,0.99,11218.16,731,934.54,122
2810,1,,699.79208,1682.3,128.35,2.67,4917.5,1503,1368.75,97
2811,1,1,364.64592,194.76,121.69,0.78,18312.78,904,2404.33,250
2812,1,1,579.27826,9476.36,73.19,1.08,12187.97,1110,1056.56,135
2813,10,,469.63958,692.59,210.91,2.47,1754.37,2409,1581.82,715
2814,10,,101.5338,1538.57,136.67,0.34,6615.44,1461,2695.26,205
2815,10,,385.55429,1452.64,157.23,1.53,4189.5,1319,1734.6,106
2816,9,,157.15942,1334.71,23.24,1.08,4931.68,1285,1292.44,164
2817,1,,237.97075,1172.06,226.7,3.04,4029.79,2269,3427.49,52
2818,10,,507.37432,2539.9,293.63,2.82,2870.66,1754,1855.55,87
2819,10,,478.54847,1128.6,205.89,0.64,2827.72,2405,1907.88,73
2820,6,4,231.08107,401.74,69.26,1.92,3459.79,1372,611.54,380
2821,1,"1, 3, 4",209.03518,1433.41,175.98,1.67,6792.77,1090,909.33,138
2822,3,"1, 2, 3, 4",567.89966,1813.87,138.92,0.59,6241.76,2867,2687.07,113
2823,4,3,191.02495,538.84,121.15,1.19,2586.12,1662,2833.86,368
2824,1,,841.94232,644.34,112.17,0.7,2738.19,1836,1902.38,150
2825,4,3,632.03798,2469.04,97.73,1.48,5701.48,1380,1607.54,112
2826,10,,692.95496,455.49,92.29,1.17,1133.6,4068,525.46,494
2827,8,1,615.39359,8556.26,644.66,0.3,18697.65,911,2816.37,71
2828,10,,157.47713,434.16,82.74,1.55,2238.72,2143,631.31,296
2829,7,,730.75041,810.49,113.04,2.84,600.77,3200,637.41,246
2830,10,,741.26267,1717.93,90.69,1.52,2999.4,2040,2498.23,73
2831,10,,213.24499,951.52,182.34,1.17,1507.75,8195,1844.98,49
2832,7,,195.74372,458.99,321.3,2.32,8981.28,2061,611.41,362
2833,6,"1, 3, 4",336.72443,3172.37,68.08,2.28,5720.68,1334,1704.12,101
2834,1,"1, 3, 4, 5",378.8113,513.14,48.88,1.46,3864.39,1546,1609.93,70
2835,7,"1, 3",734.23121,3294.18,366.39,0.85,6247.96,1175,2171.31,67
2836,3,"1, 3",194.59606,1885.74,204.2,0.96,5035.44,1611,3149.01,52
2837,5,,340.92916,761.32,196.38,2.07,1620.06,4978,2388.6,159
2838,1,,499.16166,4112.17,144.96,0.57,9839.39,1265,3574.03,49
2839,9,,850.27723,2519.42,179.53,1.43,2424.07,2167,1349.36,86
2840,4,7,584.33069,4148.82,449.03,0.66,8176.19,1274,1621.12,58
2841,6,3,125.53661,18288.32,66.29,0.31,15938.76,375,2687.97,40
2842,10,,849.97149,1994.72,221.26,3.37,3742.66,1669,2727.59,94
2843,10,,878.10541,2335.22,73.03,0.68,10991.9,1060,1213.06,287
2844,6,,424.46956,888.1,122.19,6.09,2068.18,2114,1126.33,71
2845,10,,212.31927,1223.5,331.87,6.26,1671.65,2126,1014.21,110
2846,4,,718.76082,4837.96,1277.23,0.54,9418.96,1085,1584.66,44
2847,9,,207.60686,616.95,156.38,0.3,13886.31,1299,3171.52,107
2848,10,,178.03758,2156.95,276.75,2.37,2396.56,2062,2148.24,63
2849,3,"1, 3, 4",387.36819,202.9,51.96,0.87,357.94,2568,478.21,280
2850,3,4,646.08657,3736.18,222.13,0.88,10109.11,1104,2849.91,291
2851,10,,704.84225,561.12,19.26,1.05,775.25,4489,262.28,433
2852,4,,297.12566,9192.1,326.34,2.34,20916.35,2165,3365.78,321
2853,1,,195.14562,2321.62,112.71,2,2907.82,1729,2212.41,35
2854,10,,650.84168,608.55,84.17,2.12,4484.34,1626,1933.99,71
2855,"20, 89031081392",,128.84453,429.71,28.1,3.15,4521.79,1279,805.13,73
2856,10,,802.02676,3640.52,85.72,0.27,6475.34,1437,2865.13,122
2857,8,1,465.06586,5842.49,199.1,1.68,7594.86,1579,2005.86,96
2858,1,,522.42673,1187.92,108.96,0.42,3100.6,2006,872.83,197
2859,1,,430.42952,817.8,86.04,3.33,2193.09,1153,482.77,495
2860,10,,353.71155,340.62,140.01,0.87,887.93,15977,1335.39,66
2861,9,,360.13815,832.11,40.71,1.02,7707.43,1391,1826.11,206
2862,9,,219.75508,479.95,86.2,1.89,1765.26,1710,1829.37,62
2863,1,,716.95203,850.29,202.4,1.08,3681.97,1803,1653.58,128
2864,10,,147.64234,1961.9,72.49,0.66,3549.16,1980,1972.87,145
2865,3,"1, 3",337.2527,199.74,117.36,0.86,2086.79,2176,1989.25,156
2866,10,,855.97384,2579.65,212.18,1.04,7186.33,2262,1788.84,164
2867,10,,327.57265,15442.23,191.32,1.54,19873.94,853,2636.51,42
2868,10,,368.78063,69.73,32.89,4.8,97.17,1077,91.8,52
2869,1,,370.65006,383.57,52.88,1.66,3636.55,1465,1636.38,87
2870,2,"1, 4, 5",512.57458,2660.53,153.6,2.72,3195.65,2452,607.18,169
2871,5,,683.50607,250.06,79.68,1.35,558.42,4682,685.75,515
2872,6,4,743.50606,1319.17,77.07,0.6,1088.45,2121,409.45,305
2873,"1, 8",,421.64668,2017.99,49.55,0.37,3936.6,1580,690.96,511
2874,7,"1, 4",539.12729,2917.27,276.1,1.79,5628.03,1499,1710.66,46
2875,10,,106.20263,952.91,168.78,1.58,1680.05,1792,318.83,377
2876,3,4,462.18219,878.5,179.78,2.04,1795.31,6371,1421.11,253
2877,3,4,132.47012,647.93,178.95,0.94,8721.89,991,3481.84,121
2878,10,,855.93239,12580.88,226.39,0.11,19980.56,991,2693.13,76
2879,3,,291.36178,251.84,288.32,4.29,1838.08,2855,867.99,357
2880,1,1,543.29067,1469.44,131.36,1.72,3108,2282,1569.41,193
2881,8,,109.07458,1229.38,342.53,2.96,3579.19,2044,1543.99,68
2882,Без з,,232.34205,17301.26,181.9,0.08,34732,1005,5581.91,114
2883,1,"1, 3, 4, 5",164.20666,151.11,20,4.02,986.39,1480,365.45,336
2884,3,1,880.13632,1062.13,1250.42,0.52,4094.47,996,674.01,77
2885,3,3,233.82757,197.1,99.97,1.84,390.58,2604,510.88,130
2886,3,"1, 2, 3, 4",796.80209,2185.5,190.63,2.27,5689.73,1806,1561.9,218
2887,10,,344.71108,432.89,127.06,1.03,2102.71,2166,1048.87,194
2888,10,,260.7272,2060.19,475.2,1.19,3103.16,1959,1650.71,91
2889,6,4,565.03987,5994.5,224.17,0.32,10144.32,1205,2690.67,73
2890,9,,585.59173,737.37,78.17,1.28,4184.95,5201,2635.84,90
2891,10,,826.20541,3245,190.62,1.48,10831.03,1251,2349.14,69
2892,1,"1, 4, 5",731.65672,1246.65,155.83,0.58,2134.21,1890,1421.32,543
2893,10,,806.27644,2465.16,244.59,0.37,14683.66,1046,2344.42,73
2894,8,1,712.19229,1838.97,177.27,0.55,7244.38,1298,2220.95,154
2895,1,"1, 2, 3",316.78874,1084.02,53.72,1.13,2134.08,1736,841.84,318
2896,10,,116.59524,481.21,82.42,3.43,6763.65,1018,1823.72,193
2897,1,0,602.51339,509.56,183.42,1.89,1310.71,1632,1316.65,91
2898,10,,541.15172,2651.65,224.08,1.6,3559.73,1339,966.83,48
2899,1,"1, 2, 3, 4, 5",254.87431,3850.24,409.71,1.2,6756.48,1337,1599.94,159
2900,1,4,488.40065,12498.65,140.58,2.14,10677.1,5360,1153.07,73
2901,1,,132.8806,199.39,47.73,4.07,451.48,792,600.88,473
2902,3,"3, 4",165.35874,1140.21,46.74,0.75,7157.74,893,2708.75,102
2903,1,,688.73798,15139.53,109.47,0.61,21193.5,924,3240.33,47
2904,9,,241.89785,1622.93,104.76,0.77,6257.22,1480,1473.05,64
2905,8,3,138.4974,641.19,85.57,0.67,3488.43,1655,1743.87,95
2906,8,3,180.77999,1165.88,198.35,2.86,1364.22,2578,2032.92,100
2907,1,,122.87314,1346.86,211.04,1.22,5478.25,1935,3994.57,119
2908,10,,582.57439,3652.23,220.77,0.31,6241.18,1226,3307.74,38
2909,10,,297.43324,4306.4,34.43,3.01,4822.63,1423,203.42,67
2910,3,"1, 4",481.68657,274.18,77.54,1.87,344.87,2331,262.42,583
2911,1,"1, 2",173.64364,3890.81,106.86,1.05,4239.37,2144,1006.26,775
2912,10,,205.71557,1027.53,96.34,0.95,4564.68,1804,1309.87,272
2913,1,3,827.89738,1157.93,126.5,2.75,1238.37,1319,1669.61,58
2914,10,,872.28526,902.66,182.74,0.37,4865.02,1453,2616.81,394
2915,4,7,162.70293,1951.09,66.91,1.24,3737.55,1636,1485.46,72
2916,5,,174.95518,2364.57,212.64,1.8,4573.08,1684,2200.62,69
2917,10,,470.60869,702.05,134.99,0.41,6305.53,1887,2752.81,105
2918,8,4,556.6658,1546.81,364.85,7.18,5049.76,1485,1563.01,81
2919,4,"3, 4, 5",299.42627,1562.27,184.86,16.73,1926.53,3282,615.5,88
2920,9,,446.99281,3573.66,234.09,1.45,9092.05,920,3673.32,71
2921,5,"1, 3",372.3033,10441.2,202.48,1.94,11356.86,3252,1013.4,83
2922,10,,359.51075,1602.01,471.12,1.45,5252.33,1680,1367.06,255
2923,1,"1, 2, 3, 4, 5",550.5646,229.36,14.98,1.88,1271.02,2223,837.38,307
2924,10,,196.45432,3643.78,316.93,1.49,5600.58,2316,2661.09,261
2925,10,,416.15082,9249.7,98.67,0.17,14701.49,782,3820.08,31
2926,1,,165.42613,571.11,70.28,3.63,2457.3,2100,2126.78,96
2927,10,,685.77823,1606.14,95.64,1.01,3240.92,3658,1899.06,68
2928,3,"1, 3",532.68182,972.31,100.52,2.78,6146.54,1611,813.38,240
2929,3,"1, 3",244.01425,1160.85,48.66,2.74,3185.43,1850,756.71,840
2930,10,,104.22988,815.49,48.74,0.85,698.55,1550,395.99,59
2931,4,,112.46136,173.68,88.15,2.11,1595.11,4204,496.85,253
2932,4,1,776.04034,4349.05,249.47,0.98,3464.58,1356,3533.61,88
2933,1,"1, 3, 4",301.04357,542.99,118.59,3.9,1683.75,4761,1777.46,151
2934,9,,240.68315,159.04,69.98,0.58,6472.1,1228,5346.86,77
2935,1,3,235.74037,13.26,17.19,3.75,165.1,4171,246.02,1236
2936,9,,545.01966,4028.43,51.27,0.43,4721.05,3981,1610.87,85
2937,5,,431.41747,407.83,213.2,0.67,5356.24,1560,1799.05,114
2938,5,,878.78817,1046.34,240.72,0.3,13513.16,1013,569.28,53
2939,1,"1, 3, 4",511.92965,2386.37,277.43,0.29,5179.49,1973,5453.9,80
2940,1,,641.01076,2734.57,64.37,2.47,4212.24,1553,1837.34,78
2941,3,"1, 3, 4",813.6589,5653.9,422.83,2.5,4582.02,1553,1206.99,130
2942,3,"1, 2, 3",272.5351,1883.09,48.49,1.32,8168.88,1200,1899.79,324
2943,1,1,276.13981,1886.57,92.39,0.65,6304.33,6417,1100.36,180
2944,8,4,154.56286,587.17,104.93,2.88,5379.05,1953,1103.96,97
2945,3,,505.9498,1071.18,29.69,0.37,36755.53,1369,8503.38,73
2946,2,1,173.87672,1340.74,219.39,2.15,9583.89,1330,1563.23,84
2947,8,3,169.39749,1183.47,35.12,1,2469.58,2919,1710.61,106
2948,10,,208.70593,565,113.02,2.02,5717.98,2745,3877.18,146
2949,10,,229.0182,336.01,44.98,1.08,399.53,1080,446.55,1407
2950,3,,185.22582,567.59,174.89,1.85,4731.26,1997,1952.23,133
2951,10,,187.29382,1586.98,77.21,0.59,2708.48,1858,3538.84,45
2952,7,4,841.10269,1715.12,68.63,1.37,6021.09,1735,4738.72,126
2953,7,"1, 2",154.01688,1253.61,85.17,3.31,1788.31,1713,3392.02,190
2954,1,,503.21487,829.3,79.76,0.92,4647.09,1419,5064.17,44
2955,8,2,101.61441,317.39,25.67,3.93,167.19,9145,250.24,84
2956,4,3,531.45307,1735.32,185.94,1.07,3839.76,2243,1756.04,400
2957,10,,272.58791,1487.91,91.8,0.83,3028.32,1970,1222.45,86
2958,6,,776.62744,428.62,103.58,1.62,4584.65,1444,3084.79,193
2959,9,,355.19955,1404.86,172.87,1.22,2383.76,1937,1292.38,96
2960,9,,865.96242,1193.17,104.25,0.71,6447.81,1345,2289.46,49
2961,3,"1, 3",380.91614,2859.02,123.43,0.63,10676.63,1071,3755.05,71
2962,10,,639.00409,283.26,103.21,2.54,2064.95,1894,385.15,110
2963,1,,705.67082,2176.19,81.47,0.75,2682.35,2824,634.11,643
2964,2,"1, 3, 4",297.77138,3385.86,44.51,1.32,10990.16,2216,1301.97,176
2965,10,,306.87048,2335.77,111.33,1.84,6847.64,1289,1812.79,67
2966,1,"1, 2, 3",131.68941,2204,278.84,2.41,3086.09,2638,1946.59,258
2967,10,,490.04163,5349.71,422.24,0.13,5574.79,1849,1674.94,54
2968,4,"3, 4",738.90789,2058.59,23.88,0.58,2260.93,2699,1371.07,101
2969,1,"1, 2",708.26646,2448.03,52.93,1.81,2981.27,2206,784.86,887
2970,6,1,160.3746,1081.52,128.49,4.99,2364.05,1140,1498.3,258
2971,10,,431.68743,362.86,171.53,0.39,1227.84,1883,2185.85,128
2972,3,,636.67989,4309.04,93.15,1.71,6694.73,2911,1047.88,158
2973,"10, 5",,324.66015,587.5,194.88,0.63,2063.82,1813,1795.34,130
2974,1,,250.59665,1885.95,129.61,1.28,5412.19,1694,2562.05,88
2975,2,"1, 2, 3, 7",814.67089,1311.09,64.26,1.27,2742.5,1861,2999.25,71
2976,8,,433.91964,472.78,166.46,0.92,1426.12,4085,3098.93,101
2977,7,1,113.02552,291.62,602.87,3.24,602.81,13340,896.26,166
2978,2,,746.58541,379.89,104.48,2.84,1391.74,2477,510.52,336
2979,5,"2, 4",492.50209,716.33,224.93,2.33,3206.45,2111,432.58,208
2980,8,4,466.7278,1620.3,29.91,0.74,5219.67,1704,375.36,2533
2981,1,,562.95223,550.85,80.06,4.48,983.27,3254,833.46,168
2982,5,"1, 2, 3, 4",415.86469,3222.77,208.07,0.25,5945.5,1047,1923.57,62
2983,10,,611.02418,6036.01,113.69,1.06,7619.27,1435,2849.99,210
2984,3,3,121.32359,782.96,84.95,1.98,7017.51,1732,722.27,182
2985,10,,759.94964,5711.54,338.15,0.74,10784.09,1360,1601.96,69
2986,10,,840.89631,4095.37,265.03,0.08,4626.93,2478,2413.9,58
2987,10,,147.40742,803.24,58.99,1.25,5315.21,1555,2406.39,39
2988,10,,278.91253,8735.78,55.27,0.84,8918.05,1609,3077.6,162
2989,1,,240.0877,647.49,32.22,2.47,1777.88,1592,2854.93,134
2990,1,,199.53648,662.84,64.72,0.76,4838.3,1121,945.38,77
2991,6,3,552.88424,2045.29,58.01,2.31,4000.96,2357,3469.02,239
2992,6,,208.13189,342.87,127.87,0.93,2751.29,1760,1256.21,123
2993,4,,575.03072,728.86,8.3,1.33,1343.1,1479,603.35,865
2994,8,4,736.46207,3182.13,74.35,0.87,6272.72,1163,1148.17,103
2995,10,,557.12705,1753.49,136.25,2.22,3285.31,1856,3098.74,61
2996,10,,399.47587,5922.78,81.79,0.94,11687.58,1472,1974.71,67
2997,7,,108.36903,1458.62,33.04,3.21,3844.53,1267,1888.63,105
2998,7,,832.89977,949.65,75.57,0.45,1867.86,2312,880.24,338
2999,9,,664.63655,775.61,360.53,0.37,1810.1,2813,2822.21,270
3000,9,,179.96142,2466.68,305.32,1.33,5682.05,1905,2423.38,66
3001,10,,550.99776,3468.69,69.96,0.98,11160.75,1128,1666.99,108
3002,3,,615.66927,713.44,83.23,2.23,3435.53,1496,1857.72,104
3003,3,"1, 3, 4",312.10785,5681.34,427.66,4.11,3079.01,3046,1596.41,50
3004,1,,448.60818,1078.67,64.86,0.53,7231.47,1393,2046.28,81
3005,1,,774.18222,9372.99,103.97,0.63,9949.96,1149,6436.41,51
3006,6,,521.8726,3636.28,260.75,0.89,9095.32,1651,1798.02,48
3007,10,,308.60139,6093.63,139.85,0.42,4461.16,1667,1788.47,106
3008,5,4,563.63145,829.05,45.95,0.29,3651.54,2133,1021.63,101
3009,10,,212.53198,3160.79,155.48,0.86,7571.3,1195,2422.4,104
3010,7,"1, 4",812.27067,2661.79,63.38,0.57,3766.8,1579,713.22,232
3011,9,,347.21638,8738.94,340.28,0.87,12622.8,1205,3064.38,53
3012,5,"2, 3",310.96238,1914.2,104.55,0.2,31483.11,1022,3297.73,56
3013,1,,632.65858,3768.19,144.04,0.63,14900.86,893,2573.53,65
3014,"2, 5",,240.75223,958.13,81.39,1.63,3656.64,2006,1194.52,83
